Orthogroup	Duplications (all)	Duplications (50% support)
OG0006980	1	1
OG0006981	1	0
OG0006982	6	6
OG0006983	0	0
OG0006984	1	1
OG0006985	3	3
OG0006986	2	2
OG0006987	3	2
OG0006988	1	1
OG0006989	0	0
OG0006990	1	1
OG0006991	2	1
OG0006992	3	2
OG0006993	8	8
OG0006994	0	0
OG0006995	4	3
OG0006996	0	0
OG0006997	2	2
OG0006998	2	0
OG0006999	0	0
OG0007000	2	1
OG0007001	9	9
OG0007002	9	9
OG0007003	2	2
OG0007004	4	4
OG0007005	9	9
OG0007006	8	8
OG0007007	0	0
OG0007008	9	9
OG0007009	9	9
OG0007010	9	9
OG0007011	9	9
OG0007012	0	0
OG0007013	6	5
OG0007014	2	0
OG0007015	9	9
OG0007016	1	0
OG0007017	0	0
OG0007018	1	1
OG0007019	0	0
OG0007020	8	8
OG0007021	9	9
OG0007022	0	0
OG0007023	9	9
OG0007024	9	9
OG0007025	5	5
OG0007026	0	0
OG0007027	0	0
OG0007028	9	9
OG0007029	1	1
OG0007030	2	1
OG0007031	4	4
OG0007032	0	0
OG0007033	0	0
OG0007034	0	0
OG0007035	0	0
OG0007036	2	2
OG0007037	2	1
OG0007038	3	1
OG0007039	1	0
OG0007040	1	1
OG0007041	4	0
OG0007042	0	0
OG0007043	2	0
OG0007044	4	3
OG0007045	1	0
OG0007046	2	1
OG0007047	2	2
OG0007048	2	0
OG0007049	0	0
OG0007050	9	9
OG0007051	9	9
OG0007052	9	9
OG0007053	1	1
OG0007054	9	9
OG0007055	9	9
OG0007056	9	9
OG0007057	9	9
OG0007058	9	9
OG0007059	9	9
OG0007060	6	6
OG0007061	8	8
OG0007062	7	7
OG0007063	9	9
OG0007064	4	4
OG0007065	1	0
OG0007066	8	8
OG0007067	2	0
OG0007068	8	8
OG0007069	2	1
OG0007070	3	0
OG0007071	2	0
OG0007072	7	7
OG0007073	8	8
OG0007074	9	9
OG0007075	5	5
OG0007076	6	6
OG0007077	8	8
OG0007078	9	9
OG0007079	9	9
OG0007080	5	5
OG0007081	2	1
OG0007082	2	2
OG0007083	4	2
OG0007084	3	3
OG0007085	3	3
OG0007086	5	4
OG0007087	3	3
OG0007088	3	3
OG0007089	6	6
OG0007090	6	6
OG0007091	1	1
OG0007092	4	2
OG0007093	7	7
OG0007094	4	4
OG0007095	3	3
OG0007096	5	4
OG0007097	3	2
OG0007098	2	1
OG0007099	5	2
OG0007100	3	2
OG0007101	5	5
OG0007102	4	2
OG0007103	5	2
OG0007104	8	8
OG0007105	9	9
OG0007106	9	9
OG0007107	9	9
OG0007108	9	9
OG0007109	2	0
OG0007110	1	1
OG0007111	8	8
OG0007112	0	0
OG0007113	1	0
OG0007114	2	2
OG0007115	1	1
OG0007116	0	0
OG0007117	0	0
OG0007118	0	0
OG0007119	0	0
OG0007120	0	0
OG0007121	3	3
OG0007122	2	2
OG0007123	1	1
OG0007124	1	1
OG0007125	0	0
OG0007126	2	0
OG0007127	0	0
OG0007128	2	2
OG0007129	0	0
OG0007130	0	0
OG0007131	2	0
OG0007132	1	0
OG0007133	1	0
OG0007134	1	1
OG0007135	1	1
OG0007136	2	2
OG0007137	1	1
OG0007138	2	2
OG0007139	0	0
OG0007140	1	0
OG0007141	2	2
OG0007142	0	0
OG0007143	1	1
OG0007144	0	0
OG0007145	0	0
OG0007146	0	0
OG0007147	0	0
OG0007148	1	1
OG0007149	0	0
OG0007150	1	1
OG0007151	0	0
OG0007152	0	0
OG0007153	2	0
OG0007154	0	0
OG0007155	4	4
OG0007156	2	0
OG0007157	0	0
OG0007158	0	0
OG0007159	0	0
OG0007160	0	0
OG0007161	0	0
OG0007162	0	0
OG0007163	1	0
OG0007164	1	0
OG0007165	0	0
OG0007166	0	0
OG0007167	0	0
OG0007168	1	0
OG0007169	0	0
OG0007170	0	0
OG0007171	0	0
OG0007172	0	0
OG0007173	0	0
OG0007174	1	1
OG0007175	0	0
OG0007176	0	0
OG0007177	0	0
OG0007178	1	1
OG0007179	1	1
OG0007180	1	0
OG0007181	1	1
OG0007182	0	0
OG0007183	1	0
OG0007184	1	1
OG0007185	0	0
OG0007186	0	0
OG0007187	2	0
OG0007188	1	0
OG0007189	2	2
OG0007190	0	0
OG0007191	1	1
OG0007192	1	1
OG0007193	0	0
OG0007194	1	1
OG0007195	0	0
OG0007196	0	0
OG0007197	1	1
OG0007198	0	0
OG0007199	2	0
OG0007200	0	0
OG0007201	1	1
OG0007202	0	0
OG0007203	0	0
OG0007204	0	0
OG0007205	3	3
OG0007206	1	1
OG0007207	0	0
OG0007208	1	0
OG0007209	3	3
OG0007210	1	1
OG0007211	0	0
OG0007212	2	1
OG0007213	0	0
OG0007214	2	1
OG0007215	2	0
OG0007216	1	1
OG0007217	0	0
OG0007218	0	0
OG0007219	0	0
OG0007220	1	1
OG0007221	0	0
OG0007222	1	1
OG0007223	0	0
OG0007224	1	0
OG0007225	0	0
OG0007226	0	0
OG0007227	1	0
OG0007228	1	1
OG0007229	0	0
OG0007230	1	0
OG0007231	1	1
OG0007232	1	1
OG0007233	1	0
OG0007234	0	0
OG0007235	0	0
OG0007236	0	0
OG0007237	1	1
OG0007238	3	3
OG0007239	0	0
OG0007240	1	0
OG0007241	0	0
OG0007242	0	0
OG0007243	0	0
OG0007244	0	0
OG0007245	2	1
OG0007246	3	2
OG0007247	1	1
OG0007248	3	1
OG0007249	0	0
OG0007250	0	0
OG0007251	0	0
OG0007252	0	0
OG0007253	2	2
OG0007254	1	0
OG0007255	5	5
OG0007256	1	0
OG0007257	1	0
OG0007258	2	2
OG0007259	0	0
OG0007260	1	0
OG0007261	1	1
OG0007262	0	0
OG0007263	0	0
OG0007264	0	0
OG0007265	0	0
OG0007266	1	0
OG0007267	0	0
OG0007268	1	0
OG0007269	1	1
OG0007270	1	0
OG0007271	2	1
OG0007272	1	1
OG0007273	0	0
OG0007274	3	3
OG0007275	2	0
OG0007276	1	0
OG0007277	2	2
OG0007278	0	0
OG0007279	2	2
OG0007280	0	0
OG0007281	5	5
OG0007282	0	0
OG0007283	1	0
OG0007284	2	1
OG0007285	0	0
OG0007286	0	0
OG0007287	0	0
OG0007288	0	0
OG0007289	1	0
OG0007290	1	1
OG0007291	2	2
OG0007292	0	0
OG0007293	2	2
OG0007294	0	0
OG0007295	0	0
OG0007296	1	1
OG0007297	3	2
OG0007298	0	0
OG0007299	0	0
OG0007300	0	0
OG0007301	0	0
OG0007302	3	3
OG0007303	1	0
OG0007304	8	8
OG0007305	3	3
OG0007306	0	0
OG0007307	1	0
OG0007308	0	0
OG0007309	1	1
OG0007310	2	2
OG0007311	2	2
OG0007312	4	4
OG0007313	0	0
OG0007314	2	2
OG0007315	1	1
OG0007316	0	0
OG0007317	0	0
OG0007318	0	0
OG0007319	1	0
OG0007320	0	0
OG0007321	0	0
OG0007322	2	2
OG0007323	2	1
OG0007324	0	0
OG0007325	0	0
OG0007326	1	1
OG0007327	0	0
OG0007328	0	0
OG0007329	1	1
OG0007330	1	0
OG0007331	0	0
OG0007332	0	0
OG0007333	1	1
OG0007334	0	0
OG0007335	3	3
OG0007336	1	1
OG0007337	0	0
OG0007338	2	0
OG0007339	1	0
OG0007340	3	0
OG0007341	1	1
OG0007342	2	2
OG0007343	0	0
OG0007344	1	0
OG0007345	7	7
OG0007346	3	3
OG0007347	0	0
OG0007348	0	0
OG0007349	5	5
OG0007350	1	0
OG0007351	6	6
OG0007352	0	0
OG0007353	0	0
OG0007354	2	2
OG0007355	0	0
OG0007356	3	3
OG0007357	8	8
OG0007358	8	8
OG0007359	3	3
OG0007360	8	8
OG0007361	8	8
OG0007362	0	0
OG0007363	8	8
OG0007364	8	8
OG0007365	8	8
OG0007366	0	0
OG0007367	8	8
OG0007368	8	8
OG0007369	0	0
OG0007370	8	8
OG0007371	1	0
OG0007372	2	2
OG0007373	1	0
OG0007374	1	1
OG0007375	2	2
OG0007376	2	1
OG0007377	0	0
OG0007378	7	7
OG0007379	8	8
OG0007380	0	0
OG0007381	0	0
OG0007382	4	4
OG0007383	1	0
OG0007384	0	0
OG0007385	1	1
OG0007386	0	0
OG0007387	2	1
OG0007388	0	0
OG0007389	3	2
OG0007390	0	0
OG0007391	0	0
OG0007392	1	0
OG0007393	4	4
OG0007394	0	0
OG0007395	2	1
OG0007396	1	1
OG0007397	0	0
OG0007398	0	0
OG0007399	7	7
OG0007400	8	8
OG0007401	8	8
OG0007402	8	8
OG0007403	8	8
OG0007404	8	8
OG0007405	8	8
OG0007406	8	8
OG0007407	8	8
OG0007408	8	8
OG0007409	8	8
OG0007410	1	1
OG0007411	2	2
OG0007412	0	0
OG0007413	8	8
OG0007414	0	0
OG0007415	1	1
OG0007416	8	8
OG0007417	2	2
OG0007418	5	5
OG0007419	0	0
OG0007420	8	8
OG0007421	8	8
OG0007422	6	6
OG0007423	8	8
OG0007424	7	7
OG0007425	6	6
OG0007426	8	8
OG0007427	6	6
OG0007428	3	3
OG0007429	7	7
OG0007430	2	1
OG0007431	0	0
OG0007432	3	3
OG0007433	1	0
OG0007434	5	4
OG0007435	2	2
OG0007436	1	0
OG0007437	0	0
OG0007438	7	7
OG0007439	6	6
OG0007440	7	7
OG0007441	8	8
OG0007442	2	0
OG0007443	7	7
OG0007444	6	6
OG0007445	2	2
OG0007446	4	4
OG0007447	7	7
OG0007448	8	8
OG0007449	3	3
OG0007450	8	8
OG0007451	2	1
OG0007452	1	1
OG0007453	3	1
OG0007454	2	2
OG0007455	2	2
OG0007456	2	2
OG0007457	2	2
OG0007458	2	1
OG0007459	1	1
OG0007460	2	1
OG0007461	4	3
OG0007462	3	3
OG0007463	3	3
OG0007464	4	4
OG0007465	4	4
OG0007466	2	2
OG0007467	2	1
OG0007468	4	0
OG0007469	2	2
OG0007470	2	0
OG0007471	2	2
OG0007472	4	2
OG0007473	6	6
OG0007474	2	2
OG0007475	2	2
OG0007476	2	2
OG0007477	3	3
OG0007478	3	0
OG0007479	4	2
OG0007480	4	3
OG0007481	3	1
OG0007482	3	1
OG0007483	3	2
OG0007484	4	4
OG0007485	3	2
OG0007486	7	7
OG0007487	6	6
OG0007488	5	5
OG0007489	2	1
OG0007490	4	2
OG0007491	8	8
OG0007492	8	8
OG0007493	8	8
OG0007494	8	8
OG0007495	8	8
OG0007496	8	8
OG0007497	8	8
OG0007498	7	7
OG0007499	8	8
OG0007500	8	8
OG0007501	8	8
OG0007502	2	0
OG0007503	2	2
OG0007504	0	0
OG0007505	2	1
OG0007506	1	1
OG0007507	1	1
OG0007508	3	2
OG0007509	7	7
OG0007510	0	0
OG0007511	2	1
OG0007512	0	0
OG0007513	3	3
OG0007514	2	0
OG0007515	1	0
OG0007516	1	0
OG0007517	0	0
OG0007518	0	0
OG0007519	7	7
OG0007520	3	3
OG0007521	2	1
OG0007522	0	0
OG0007523	5	5
OG0007524	0	0
OG0007525	1	1
OG0007526	0	0
OG0007527	1	0
OG0007528	1	1
OG0007529	7	7
OG0007530	6	6
OG0007531	0	0
OG0007532	0	0
OG0007533	1	1
OG0007534	0	0
OG0007535	0	0
OG0007536	0	0
OG0007537	0	0
OG0007538	0	0
OG0007539	0	0
OG0007540	0	0
OG0007541	0	0
OG0007542	0	0
OG0007543	1	1
OG0007544	1	1
OG0007545	1	0
OG0007546	0	0
OG0007547	0	0
OG0007548	0	0
OG0007549	0	0
OG0007550	1	1
OG0007551	0	0
OG0007552	0	0
OG0007553	0	0
OG0007554	7	7
OG0007555	4	4
OG0007556	1	1
OG0007557	0	0
OG0007558	1	1
OG0007559	0	0
OG0007560	2	2
OG0007561	0	0
OG0007562	1	1
OG0007563	0	0
OG0007564	0	0
OG0007565	2	2
OG0007566	1	1
OG0007567	0	0
OG0007568	0	0
OG0007569	1	0
OG0007570	2	2
OG0007571	1	1
OG0007572	1	1
OG0007573	0	0
OG0007574	0	0
OG0007575	1	1
OG0007576	3	3
OG0007577	0	0
OG0007578	2	0
OG0007579	1	0
OG0007580	0	0
OG0007581	0	0
OG0007582	2	2
OG0007583	2	0
OG0007584	0	0
OG0007585	4	4
OG0007586	0	0
OG0007587	1	1
OG0007588	1	0
OG0007589	1	1
OG0007590	0	0
OG0007591	0	0
OG0007592	0	0
OG0007593	0	0
OG0007594	1	1
OG0007595	0	0
OG0007596	1	0
OG0007597	0	0
OG0007598	0	0
OG0007599	3	2
OG0007600	1	1
OG0007601	0	0
OG0007602	0	0
OG0007603	1	0
OG0007604	1	1
OG0007605	1	0
OG0007606	0	0
OG0007607	0	0
OG0007608	2	2
OG0007609	0	0
OG0007610	1	1
OG0007611	1	1
OG0007612	0	0
OG0007613	2	2
OG0007614	1	0
OG0007615	0	0
OG0007616	1	1
OG0007617	0	0
OG0007618	3	3
OG0007619	1	1
OG0007620	1	1
OG0007621	0	0
OG0007622	3	1
OG0007623	0	0
OG0007624	1	1
OG0007625	3	3
OG0007626	1	0
OG0007627	1	1
OG0007628	1	0
OG0007629	0	0
OG0007630	0	0
OG0007631	0	0
OG0007632	0	0
OG0007633	1	1
OG0007634	1	1
OG0007635	0	0
OG0007636	1	0
OG0007637	2	2
OG0007638	0	0
OG0007639	0	0
OG0007640	1	0
OG0007641	0	0
OG0007642	0	0
OG0007643	0	0
OG0007644	0	0
OG0007645	0	0
OG0007646	1	0
OG0007647	0	0
OG0007648	1	0
OG0007649	0	0
OG0007650	0	0
OG0007651	0	0
OG0007652	1	0
OG0007653	2	1
OG0007654	1	1
OG0007655	3	3
OG0007656	1	0
OG0007657	0	0
OG0007658	0	0
OG0007659	0	0
OG0007660	0	0
OG0007661	0	0
OG0007662	1	0
OG0007663	0	0
OG0007664	4	4
OG0007665	1	1
OG0007666	1	0
OG0007667	1	1
OG0007668	0	0
OG0007669	1	0
OG0007670	0	0
OG0007671	0	0
OG0007672	2	1
OG0007673	0	0
OG0007674	1	1
OG0007675	1	0
OG0007676	0	0
OG0007677	0	0
OG0007678	1	0
OG0007679	0	0
OG0007680	0	0
OG0007681	0	0
OG0007682	0	0
OG0007683	0	0
OG0007684	1	1
OG0007685	1	1
OG0007686	0	0
OG0007687	0	0
OG0007688	0	0
OG0007689	0	0
OG0007690	1	1
OG0007691	0	0
OG0007692	0	0
OG0007693	0	0
OG0007694	7	7
OG0007695	0	0
OG0007696	0	0
OG0007697	1	0
OG0007698	0	0
OG0007699	4	4
OG0007700	2	0
OG0007701	0	0
OG0007702	1	1
OG0007703	0	0
OG0007704	0	0
OG0007705	1	0
OG0007706	0	0
OG0007707	0	0
OG0007708	2	1
OG0007709	0	0
OG0007710	2	2
OG0007711	1	1
OG0007712	1	0
OG0007713	1	0
OG0007714	1	1
OG0007715	5	5
OG0007716	2	2
OG0007717	0	0
OG0007718	1	0
OG0007719	1	1
OG0007720	0	0
OG0007721	0	0
OG0007722	2	2
OG0007723	2	2
OG0007724	0	0
OG0007725	3	3
OG0007726	0	0
OG0007727	0	0
OG0007728	0	0
OG0007729	1	0
OG0007730	1	1
OG0007731	0	0
OG0007732	0	0
OG0007733	0	0
OG0007734	1	1
OG0007735	3	3
OG0007736	2	2
OG0007737	7	7
OG0007738	7	7
OG0007739	0	0
OG0007740	1	1
OG0007741	0	0
OG0007742	2	2
OG0007743	0	0
OG0007744	0	0
OG0007745	1	1
OG0007746	0	0
OG0007747	2	1
OG0007748	2	1
OG0007749	6	6
OG0007750	3	2
OG0007751	4	4
OG0007752	1	0
OG0007753	0	0
OG0007754	2	0
OG0007755	3	3
OG0007756	1	0
OG0007757	1	0
OG0007758	1	1
OG0007759	1	1
OG0007760	0	0
OG0007761	4	4
OG0007762	0	0
OG0007763	4	4
OG0007764	7	7
OG0007765	7	7
OG0007766	7	7
OG0007767	7	7
OG0007768	7	7
OG0007769	0	0
OG0007770	7	7
OG0007771	7	7
OG0007772	7	7
OG0007773	7	7
OG0007774	7	7
OG0007775	0	0
OG0007776	7	7
OG0007777	7	7
OG0007778	7	7
OG0007779	7	7
OG0007780	3	3
OG0007781	7	7
OG0007782	7	7
OG0007783	7	7
OG0007784	7	7
OG0007785	7	7
OG0007786	7	7
OG0007787	7	7
OG0007788	0	0
OG0007789	7	7
OG0007790	1	1
OG0007791	7	7
OG0007792	2	1
OG0007793	7	7
OG0007794	2	2
OG0007795	1	1
OG0007796	0	0
OG0007797	1	1
OG0007798	7	7
OG0007799	7	7
OG0007800	2	0
OG0007801	1	0
OG0007802	2	2
OG0007803	7	7
OG0007804	7	7
OG0007805	5	5
OG0007806	1	1
OG0007807	0	0
OG0007808	1	1
OG0007809	0	0
OG0007810	2	0
OG0007811	1	1
OG0007812	0	0
OG0007813	3	3
OG0007814	0	0
OG0007815	7	7
OG0007816	1	0
OG0007817	0	0
OG0007818	3	3
OG0007819	4	4
OG0007820	3	3
OG0007821	3	3
OG0007822	2	2
OG0007823	1	1
OG0007824	0	0
OG0007825	1	1
OG0007826	2	2
OG0007827	6	6
OG0007828	0	0
OG0007829	5	5
OG0007830	0	0
OG0007831	0	0
OG0007832	0	0
OG0007833	7	7
OG0007834	0	0
OG0007835	0	0
OG0007836	3	3
OG0007837	2	2
OG0007838	0	0
OG0007839	1	1
OG0007840	1	0
OG0007841	2	0
OG0007842	6	6
OG0007843	1	0
OG0007844	3	3
OG0007845	0	0
OG0007846	7	7
OG0007847	7	7
OG0007848	7	7
OG0007849	7	7
OG0007850	7	7
OG0007851	7	7
OG0007852	7	7
OG0007853	7	7
OG0007854	6	6
OG0007855	7	7
OG0007856	7	7
OG0007857	2	0
OG0007858	7	7
OG0007859	7	7
OG0007860	7	7
OG0007861	7	7
OG0007862	7	7
OG0007863	7	7
OG0007864	5	5
OG0007865	7	7
OG0007866	7	7
OG0007867	7	7
OG0007868	7	7
OG0007869	7	7
OG0007870	7	7
OG0007871	3	3
OG0007872	2	2
OG0007873	7	7
OG0007874	0	0
OG0007875	7	7
OG0007876	7	7
OG0007877	7	7
OG0007878	4	4
OG0007879	0	0
OG0007880	0	0
OG0007881	4	4
OG0007882	2	1
OG0007883	7	7
OG0007884	7	7
OG0007885	1	0
OG0007886	7	7
OG0007887	7	7
OG0007888	3	1
OG0007889	1	1
OG0007890	7	7
OG0007891	0	0
OG0007892	7	7
OG0007893	0	0
OG0007894	2	2
OG0007895	1	1
OG0007896	0	0
OG0007897	0	0
OG0007898	0	0
OG0007899	4	4
OG0007900	1	1
OG0007901	0	0
OG0007902	2	1
OG0007903	6	6
OG0007904	4	4
OG0007905	1	1
OG0007906	6	6
OG0007907	2	2
OG0007908	0	0
OG0007909	6	6
OG0007910	0	0
OG0007911	3	2
OG0007912	1	1
OG0007913	6	6
OG0007914	0	0
OG0007915	4	4
OG0007916	7	7
OG0007917	7	7
OG0007918	5	5
OG0007919	1	1
OG0007920	1	1
OG0007921	7	7
OG0007922	7	7
OG0007923	7	7
OG0007924	7	7
OG0007925	1	1
OG0007926	1	1
OG0007927	7	7
OG0007928	0	0
OG0007929	3	2
OG0007930	2	2
OG0007931	1	1
OG0007932	2	2
OG0007933	2	2
OG0007934	3	1
OG0007935	3	3
OG0007936	2	2
OG0007937	3	2
OG0007938	4	4
OG0007939	3	2
OG0007940	4	4
OG0007941	2	1
OG0007942	2	1
OG0007943	2	1
OG0007944	4	4
OG0007945	2	1
OG0007946	4	4
OG0007947	1	1
OG0007948	1	0
OG0007949	1	1
OG0007950	2	1
OG0007951	2	1
OG0007952	2	2
OG0007953	1	1
OG0007954	3	3
OG0007955	3	3
OG0007956	3	0
OG0007957	2	1
OG0007958	3	3
OG0007959	2	2
OG0007960	3	3
OG0007961	2	1
OG0007962	4	4
OG0007963	2	1
OG0007964	3	1
OG0007965	2	1
OG0007966	3	3
OG0007967	2	1
OG0007968	3	1
OG0007969	2	2
OG0007970	3	1
OG0007971	2	2
OG0007972	3	3
OG0007973	2	1
OG0007974	4	4
OG0007975	2	2
OG0007976	4	3
OG0007977	3	3
OG0007978	3	2
OG0007979	5	5
OG0007980	4	4
OG0007981	3	2
OG0007982	2	1
OG0007983	3	1
OG0007984	4	3
OG0007985	6	6
OG0007986	5	4
OG0007987	7	7
OG0007988	7	7
OG0007989	7	7
OG0007990	7	7
OG0007991	7	7
OG0007992	7	7
OG0007993	7	7
OG0007994	7	7
OG0007995	7	7
OG0007996	7	7
OG0007997	7	7
OG0007998	7	7
OG0007999	4	4
OG0008000	0	0
OG0008001	4	4
OG0008002	1	1
OG0008003	1	1
OG0008004	0	0
OG0008005	1	0
OG0008006	1	0
OG0008007	2	2
OG0008008	2	2
OG0008009	0	0
OG0008010	0	0
OG0008011	0	0
OG0008012	1	1
OG0008013	0	0
OG0008014	1	1
OG0008015	0	0
OG0008016	2	2
OG0008017	3	3
OG0008018	1	0
OG0008019	0	0
OG0008020	0	0
OG0008021	4	4
OG0008022	1	1
OG0008023	1	1
OG0008024	1	1
OG0008025	6	6
OG0008026	0	0
OG0008027	1	0
OG0008028	0	0
OG0008029	0	0
OG0008030	1	1
OG0008031	0	0
OG0008032	0	0
OG0008033	1	1
OG0008034	0	0
OG0008035	0	0
OG0008036	0	0
OG0008037	0	0
OG0008038	0	0
OG0008039	0	0
OG0008040	0	0
OG0008041	1	0
OG0008042	2	2
OG0008043	0	0
OG0008044	0	0
OG0008045	1	1
OG0008046	1	1
OG0008047	1	1
OG0008048	0	0
OG0008049	0	0
OG0008050	0	0
OG0008051	0	0
OG0008052	0	0
OG0008053	0	0
OG0008054	0	0
OG0008055	1	0
OG0008056	0	0
OG0008057	3	3
OG0008058	1	0
OG0008059	0	0
OG0008060	0	0
OG0008061	0	0
OG0008062	1	0
OG0008063	0	0
OG0008064	1	0
OG0008065	1	1
OG0008066	0	0
OG0008067	4	4
OG0008068	0	0
OG0008069	1	0
OG0008070	0	0
OG0008071	1	0
OG0008072	1	1
OG0008073	0	0
OG0008074	1	0
OG0008075	1	1
OG0008076	0	0
OG0008077	1	1
OG0008078	0	0
OG0008079	0	0
OG0008080	4	4
OG0008081	1	0
OG0008082	0	0
OG0008083	6	6
OG0008084	0	0
OG0008085	1	1
OG0008086	1	1
OG0008087	1	0
OG0008088	1	0
OG0008089	0	0
OG0008090	1	0
OG0008091	1	0
OG0008092	0	0
OG0008093	0	0
OG0008094	0	0
OG0008095	0	0
OG0008096	1	0
OG0008097	1	0
OG0008098	3	3
OG0008099	1	0
OG0008100	1	0
OG0008101	1	1
OG0008102	0	0
OG0008103	0	0
OG0008104	1	1
OG0008105	1	0
OG0008106	1	1
OG0008107	0	0
OG0008108	1	0
OG0008109	1	0
OG0008110	0	0
OG0008111	1	1
OG0008112	0	0
OG0008113	0	0
OG0008114	0	0
OG0008115	0	0
OG0008116	1	1
OG0008117	0	0
OG0008118	2	2
OG0008119	0	0
OG0008120	0	0
OG0008121	1	0
OG0008122	1	1
OG0008123	0	0
OG0008124	1	1
OG0008125	0	0
OG0008126	1	1
OG0008127	0	0
OG0008128	1	0
OG0008129	0	0
OG0008130	0	0
OG0008131	1	0
OG0008132	0	0
OG0008133	0	0
OG0008134	3	3
OG0008135	0	0
OG0008136	1	0
OG0008137	0	0
OG0008138	0	0
OG0008139	0	0
OG0008140	1	1
OG0008141	2	2
OG0008142	1	1
OG0008143	1	1
OG0008144	1	0
OG0008145	1	1
OG0008146	1	1
OG0008147	1	0
OG0008148	1	1
OG0008149	1	1
OG0008150	1	1
OG0008151	0	0
OG0008152	0	0
OG0008153	0	0
OG0008154	0	0
OG0008155	0	0
OG0008156	0	0
OG0008157	0	0
OG0008158	0	0
OG0008159	0	0
OG0008160	5	5
OG0008161	0	0
OG0008162	1	1
OG0008163	0	0
OG0008164	1	1
OG0008165	0	0
OG0008166	2	2
OG0008167	2	1
OG0008168	1	1
OG0008169	0	0
OG0008170	3	3
OG0008171	1	1
OG0008172	0	0
OG0008173	2	2
OG0008174	0	0
OG0008175	2	2
OG0008176	1	1
OG0008177	1	1
OG0008178	3	3
OG0008179	0	0
OG0008180	0	0
OG0008181	2	2
OG0008182	0	0
OG0008183	2	2
OG0008184	0	0
OG0008185	0	0
OG0008186	0	0
OG0008187	0	0
OG0008188	0	0
OG0008189	1	1
OG0008190	0	0
OG0008191	0	0
OG0008192	4	4
OG0008193	2	1
OG0008194	1	1
OG0008195	1	1
OG0008196	1	1
OG0008197	3	3
OG0008198	1	1
OG0008199	0	0
OG0008200	0	0
OG0008201	4	4
OG0008202	1	1
OG0008203	1	1
OG0008204	2	2
OG0008205	5	5
OG0008206	2	1
OG0008207	5	5
OG0008208	1	0
OG0008209	0	0
OG0008210	0	0
OG0008211	0	0
OG0008212	6	6
OG0008213	1	1
OG0008214	6	6
OG0008215	0	0
OG0008216	3	3
OG0008217	2	2
OG0008218	2	2
OG0008219	0	0
OG0008220	2	2
OG0008221	1	0
OG0008222	4	4
OG0008223	1	1
OG0008224	0	0
OG0008225	0	0
OG0008226	0	0
OG0008227	1	1
OG0008228	0	0
OG0008229	0	0
OG0008230	0	0
OG0008231	3	3
OG0008232	0	0
OG0008233	1	1
OG0008234	1	0
OG0008235	2	2
OG0008236	2	2
OG0008237	0	0
OG0008238	3	3
OG0008239	3	3
OG0008240	2	2
OG0008241	3	3
OG0008242	6	6
OG0008243	6	6
OG0008244	6	6
OG0008245	6	6
OG0008246	6	6
OG0008247	6	6
OG0008248	6	6
OG0008249	6	6
OG0008250	6	6
OG0008251	1	1
OG0008252	1	1
OG0008253	2	1
OG0008254	6	6
OG0008255	6	6
OG0008256	6	6
OG0008257	6	6
OG0008258	6	6
OG0008259	6	6
OG0008260	5	5
OG0008261	6	6
OG0008262	3	3
OG0008263	0	0
OG0008264	6	6
OG0008265	1	1
OG0008266	2	2
OG0008267	6	6
OG0008268	5	5
OG0008269	6	6
OG0008270	6	6
OG0008271	0	0
OG0008272	0	0
OG0008273	6	6
OG0008274	1	1
OG0008275	4	4
OG0008276	6	6
OG0008277	0	0
OG0008278	2	2
OG0008279	6	6
OG0008280	0	0
OG0008281	6	6
OG0008282	1	0
OG0008283	1	0
OG0008284	6	6
OG0008285	0	0
OG0008286	0	0
OG0008287	3	3
OG0008288	0	0
OG0008289	3	3
OG0008290	2	2
OG0008291	1	0
OG0008292	6	6
OG0008293	2	1
OG0008294	0	0
OG0008295	0	0
OG0008296	1	1
OG0008297	0	0
OG0008298	1	1
OG0008299	0	0
OG0008300	4	4
OG0008301	0	0
OG0008302	6	6
OG0008303	0	0
OG0008304	0	0
OG0008305	0	0
OG0008306	1	1
OG0008307	1	0
OG0008308	0	0
OG0008309	1	0
OG0008310	3	3
OG0008311	0	0
OG0008312	1	1
OG0008313	0	0
OG0008314	0	0
OG0008315	1	1
OG0008316	1	0
OG0008317	2	2
OG0008318	1	1
OG0008319	3	3
OG0008320	4	4
OG0008321	1	1
OG0008322	1	0
OG0008323	1	0
OG0008324	0	0
OG0008325	0	0
OG0008326	1	1
OG0008327	0	0
OG0008328	0	0
OG0008329	1	1
OG0008330	1	1
OG0008331	6	6
OG0008332	6	6
OG0008333	6	6
OG0008334	6	6
OG0008335	6	6
OG0008336	6	6
OG0008337	6	6
OG0008338	6	6
OG0008339	6	6
OG0008340	6	6
OG0008341	6	6
OG0008342	6	6
OG0008343	6	6
OG0008344	6	6
OG0008345	6	6
OG0008346	6	6
OG0008347	6	6
OG0008348	6	6
OG0008349	6	6
OG0008350	6	6
OG0008351	6	6
OG0008352	6	6
OG0008353	6	6
OG0008354	5	5
OG0008355	3	3
OG0008356	4	4
OG0008357	6	6
OG0008358	0	0
OG0008359	6	6
OG0008360	6	6
OG0008361	6	6
OG0008362	6	6
OG0008363	6	6
OG0008364	0	0
OG0008365	6	6
OG0008366	6	6
OG0008367	6	6
OG0008368	6	6
OG0008369	0	0
OG0008370	6	6
OG0008371	6	6
OG0008372	0	0
OG0008373	4	4
OG0008374	4	4
OG0008375	3	3
OG0008376	0	0
