Orthogroup	Duplications (all)	Duplications (50% support)
OG0004619	1	1
OG0004620	5	2
OG0004621	0	0
OG0004622	3	0
OG0004623	0	0
OG0004624	0	0
OG0004625	9	5
OG0004626	0	0
OG0004627	1	1
OG0004628	0	0
OG0004629	1	1
OG0004630	1	0
OG0004631	0	0
OG0004632	1	0
OG0004633	5	1
OG0004634	0	0
OG0004635	0	0
OG0004636	1	0
OG0004637	3	2
OG0004638	1	0
OG0004639	0	0
OG0004640	1	1
OG0004641	1	0
OG0004642	0	0
OG0004643	0	0
OG0004644	0	0
OG0004645	0	0
OG0004646	0	0
OG0004647	1	0
OG0004648	4	2
OG0004649	0	0
OG0004650	2	1
OG0004651	1	0
OG0004652	0	0
OG0004653	0	0
OG0004654	1	0
OG0004655	0	0
OG0004656	0	0
OG0004657	7	3
OG0004658	9	6
OG0004659	0	0
OG0004660	0	0
OG0004661	1	0
OG0004662	1	1
OG0004663	1	1
OG0004664	0	0
OG0004665	2	1
OG0004666	3	1
OG0004667	0	0
OG0004668	0	0
OG0004669	0	0
OG0004670	1	1
OG0004671	3	1
OG0004672	2	2
OG0004673	0	0
OG0004674	1	0
OG0004675	0	0
OG0004676	0	0
OG0004677	0	0
OG0004678	0	0
OG0004679	1	0
OG0004680	0	0
OG0004681	0	0
OG0004682	0	0
OG0004683	1	0
OG0004684	0	0
OG0004685	6	3
OG0004686	3	1
OG0004687	8	1
OG0004688	0	0
OG0004689	1	0
OG0004690	0	0
OG0004691	1	0
OG0004692	0	0
OG0004693	1	1
OG0004694	0	0
OG0004695	0	0
OG0004696	0	0
OG0004697	1	0
OG0004698	0	0
OG0004699	0	0
OG0004700	0	0
OG0004701	0	0
OG0004702	0	0
OG0004703	1	1
OG0004704	0	0
OG0004705	1	0
OG0004706	0	0
OG0004707	2	0
OG0004708	0	0
OG0004709	2	2
OG0004710	2	1
OG0004711	1	0
OG0004712	1	1
OG0004713	0	0
OG0004714	0	0
OG0004715	0	0
OG0004716	3	3
OG0004717	0	0
OG0004718	0	0
OG0004719	0	0
OG0004720	5	1
OG0004721	1	0
OG0004722	0	0
OG0004723	1	0
OG0004724	0	0
OG0004725	2	0
OG0004726	1	1
OG0004727	5	2
OG0004728	3	0
OG0004729	0	0
OG0004730	0	0
OG0004731	1	0
OG0004732	1	0
OG0004733	2	1
OG0004734	0	0
OG0004735	0	0
OG0004736	0	0
OG0004737	0	0
OG0004738	0	0
OG0004739	0	0
OG0004740	0	0
OG0004741	1	0
OG0004742	2	2
OG0004743	0	0
OG0004744	0	0
OG0004745	0	0
OG0004746	1	1
OG0004747	0	0
OG0004748	0	0
OG0004749	2	1
OG0004750	0	0
OG0004751	0	0
OG0004752	0	0
OG0004753	0	0
OG0004754	1	1
OG0004755	0	0
OG0004756	0	0
OG0004757	0	0
OG0004758	1	1
OG0004759	1	0
OG0004760	1	0
OG0004761	0	0
OG0004762	4	0
OG0004763	1	1
OG0004764	1	0
OG0004765	1	1
OG0004766	0	0
OG0004767	1	0
OG0004768	1	0
OG0004769	0	0
OG0004770	0	0
OG0004771	1	0
OG0004772	2	1
OG0004773	1	1
OG0004774	0	0
OG0004775	0	0
OG0004776	0	0
OG0004777	0	0
OG0004778	0	0
OG0004779	1	1
OG0004780	3	3
OG0004781	0	0
OG0004782	0	0
OG0004783	1	0
OG0004784	0	0
OG0004785	2	0
OG0004786	2	0
OG0004787	0	0
OG0004788	1	0
OG0004789	0	0
OG0004790	1	0
OG0004791	0	0
OG0004792	1	1
OG0004793	0	0
OG0004794	3	3
OG0004795	1	0
OG0004796	2	2
OG0004797	4	3
OG0004798	1	1
OG0004799	1	1
OG0004800	1	1
OG0004801	0	0
OG0004802	0	0
OG0004803	6	2
OG0004804	1	0
OG0004805	3	1
OG0004806	0	0
OG0004807	0	0
OG0004808	2	0
OG0004809	0	0
OG0004810	0	0
OG0004811	0	0
OG0004812	1	0
OG0004813	0	0
OG0004814	0	0
OG0004815	1	1
OG0004816	0	0
OG0004817	4	0
OG0004818	0	0
OG0004819	1	1
OG0004820	1	0
OG0004821	8	3
OG0004822	0	0
OG0004823	1	0
OG0004824	0	0
OG0004825	1	0
OG0004826	0	0
OG0004827	1	1
OG0004828	0	0
OG0004829	0	0
OG0004830	1	1
OG0004831	1	1
OG0004832	0	0
OG0004833	0	0
OG0004834	0	0
OG0004835	1	1
OG0004836	0	0
OG0004837	2	0
OG0004838	1	1
OG0004839	0	0
OG0004840	1	1
OG0004841	2	1
OG0004842	0	0
OG0004843	0	0
OG0004844	2	0
OG0004845	1	0
OG0004846	0	0
OG0004847	1	1
OG0004848	0	0
OG0004849	1	0
OG0004850	1	1
OG0004851	1	1
OG0004852	0	0
OG0004853	5	4
OG0004854	2	1
OG0004855	1	1
OG0004856	0	0
OG0004857	1	1
OG0004858	0	0
OG0004859	7	5
OG0004860	1	1
OG0004861	2	0
OG0004862	0	0
OG0004863	0	0
OG0004864	1	1
OG0004865	0	0
OG0004866	0	0
OG0004867	0	0
OG0004868	0	0
OG0004869	0	0
OG0004870	0	0
OG0004871	0	0
OG0004872	0	0
OG0004873	0	0
OG0004874	18	11
OG0004875	0	0
OG0004876	5	3
OG0004877	15	9
OG0004878	26	25
OG0004879	25	18
OG0004880	45	45
OG0004881	6	2
OG0004882	2	1
OG0004883	2	1
OG0004884	1	1
OG0004885	2	1
OG0004886	0	0
OG0004887	0	0
OG0004888	1	0
OG0004889	0	0
OG0004890	1	0
OG0004891	3	1
OG0004892	0	0
OG0004893	1	0
OG0004894	3	1
OG0004895	0	0
OG0004896	1	0
OG0004897	0	0
OG0004898	3	2
OG0004899	2	1
OG0004900	0	0
OG0004901	1	0
OG0004902	1	0
OG0004903	4	0
OG0004904	0	0
OG0004905	2	1
OG0004906	1	0
OG0004907	0	0
OG0004908	5	3
OG0004909	1	0
OG0004910	0	0
OG0004911	1	1
OG0004912	0	0
OG0004913	0	0
OG0004914	0	0
OG0004915	0	0
OG0004916	1	0
OG0004917	2	1
OG0004918	0	0
OG0004919	1	1
OG0004920	0	0
OG0004921	1	0
OG0004922	13	7
OG0004923	1	0
OG0004924	0	0
OG0004925	0	0
OG0004926	1	0
OG0004927	0	0
OG0004928	2	1
OG0004929	0	0
OG0004930	0	0
OG0004931	2	1
OG0004932	0	0
OG0004933	2	0
OG0004934	0	0
OG0004935	1	0
OG0004936	0	0
OG0004937	1	1
OG0004938	0	0
OG0004939	1	0
OG0004940	0	0
OG0004941	0	0
OG0004942	0	0
OG0004943	1	1
OG0004944	0	0
OG0004945	1	1
OG0004946	3	0
OG0004947	2	2
OG0004948	4	2
OG0004949	0	0
OG0004950	0	0
OG0004951	0	0
OG0004952	0	0
OG0004953	1	0
OG0004954	2	0
OG0004955	0	0
OG0004956	10	5
OG0004957	0	0
OG0004958	0	0
OG0004959	0	0
OG0004960	0	0
OG0004961	0	0
OG0004962	1	1
OG0004963	0	0
OG0004964	2	1
OG0004965	0	0
OG0004966	2	0
OG0004967	1	1
OG0004968	0	0
OG0004969	1	1
OG0004970	2	1
OG0004971	0	0
OG0004972	0	0
OG0004973	0	0
OG0004974	0	0
OG0004975	1	1
OG0004976	3	2
OG0004977	1	1
OG0004978	2	0
OG0004979	0	0
OG0004980	1	0
OG0004981	1	0
OG0004982	1	1
OG0004983	2	0
OG0004984	2	1
OG0004985	1	0
OG0004986	1	1
OG0004987	0	0
OG0004988	0	0
OG0004989	0	0
OG0004990	0	0
OG0004991	0	0
OG0004992	0	0
OG0004993	1	1
OG0004994	0	0
OG0004995	1	1
OG0004996	3	1
OG0004997	0	0
OG0004998	1	1
OG0004999	0	0
OG0005000	1	1
OG0005001	0	0
OG0005002	0	0
OG0005003	0	0
OG0005004	1	1
OG0005005	0	0
OG0005006	1	0
OG0005007	1	0
OG0005008	2	1
OG0005009	1	1
OG0005010	8	3
OG0005011	0	0
OG0005012	1	1
OG0005013	2	1
OG0005014	0	0
OG0005015	3	0
OG0005016	2	0
OG0005017	0	0
OG0005018	3	1
OG0005019	0	0
OG0005020	1	0
OG0005021	4	3
OG0005022	4	3
OG0005023	1	0
OG0005024	0	0
OG0005025	1	1
OG0005026	1	1
OG0005027	0	0
OG0005028	1	1
OG0005029	3	1
OG0005030	1	1
OG0005031	1	0
OG0005032	1	1
OG0005033	2	0
OG0005034	1	1
OG0005035	0	0
OG0005036	0	0
OG0005037	0	0
OG0005038	0	0
OG0005039	8	1
OG0005040	0	0
OG0005041	2	0
OG0005042	1	0
OG0005043	1	0
OG0005044	1	0
OG0005045	1	1
OG0005046	0	0
OG0005047	0	0
OG0005048	0	0
OG0005049	0	0
OG0005050	1	1
OG0005051	6	6
OG0005052	1	0
OG0005053	1	0
OG0005054	1	1
OG0005055	5	1
OG0005056	0	0
OG0005057	0	0
OG0005058	0	0
OG0005059	2	1
OG0005060	1	1
OG0005061	13	6
OG0005062	1	1
OG0005063	1	1
OG0005064	0	0
OG0005065	0	0
OG0005066	0	0
OG0005067	0	0
OG0005068	2	0
OG0005069	0	0
OG0005070	4	0
OG0005071	29	21
OG0005072	10	7
OG0005073	9	7
OG0005074	6	5
OG0005075	0	0
OG0005076	37	29
OG0005077	11	3
OG0005078	43	43
OG0005079	0	0
OG0005080	14	8
OG0005081	0	0
OG0005082	7	0
OG0005083	0	0
OG0005084	0	0
OG0005085	2	1
OG0005086	5	1
OG0005087	3	0
OG0005088	1	0
OG0005089	3	2
OG0005090	0	0
OG0005091	1	0
OG0005092	0	0
OG0005093	1	0
OG0005094	3	1
OG0005095	0	0
OG0005096	1	1
OG0005097	0	0
OG0005098	0	0
OG0005099	0	0
OG0005100	0	0
OG0005101	0	0
OG0005102	4	2
OG0005103	3	2
OG0005104	0	0
OG0005105	0	0
OG0005106	0	0
OG0005107	2	1
OG0005108	0	0
OG0005109	1	0
OG0005110	10	2
OG0005111	0	0
OG0005112	0	0
OG0005113	1	1
OG0005114	0	0
OG0005115	2	1
OG0005116	1	0
OG0005117	0	0
OG0005118	0	0
OG0005119	1	1
OG0005120	12	6
OG0005121	1	1
OG0005122	1	0
OG0005123	0	0
OG0005124	2	1
OG0005125	0	0
OG0005126	1	1
OG0005127	0	0
OG0005128	1	0
OG0005129	1	0
OG0005130	0	0
OG0005131	6	5
OG0005132	1	1
OG0005133	0	0
OG0005134	2	2
OG0005135	0	0
OG0005136	2	2
OG0005137	0	0
OG0005138	0	0
OG0005139	0	0
OG0005140	0	0
OG0005141	1	0
OG0005142	0	0
OG0005143	0	0
OG0005144	0	0
OG0005145	0	0
OG0005146	0	0
OG0005147	1	0
OG0005148	1	0
OG0005149	0	0
OG0005150	1	0
OG0005151	1	1
OG0005152	3	1
OG0005153	0	0
OG0005154	0	0
OG0005155	0	0
OG0005156	1	0
OG0005157	0	0
OG0005158	10	5
OG0005159	0	0
OG0005160	0	0
OG0005161	0	0
OG0005162	0	0
OG0005163	1	1
OG0005164	0	0
OG0005165	0	0
OG0005166	1	0
OG0005167	0	0
OG0005168	0	0
OG0005169	1	0
OG0005170	0	0
OG0005171	0	0
OG0005172	1	1
OG0005173	0	0
OG0005174	0	0
OG0005175	0	0
OG0005176	0	0
OG0005177	0	0
OG0005178	6	2
OG0005179	0	0
OG0005180	2	1
OG0005181	0	0
OG0005182	7	0
OG0005183	0	0
OG0005184	0	0
OG0005185	0	0
OG0005186	0	0
OG0005187	0	0
OG0005188	0	0
OG0005189	0	0
OG0005190	0	0
OG0005191	0	0
OG0005192	0	0
OG0005193	2	0
OG0005194	0	0
OG0005195	0	0
OG0005196	2	1
OG0005197	0	0
OG0005198	0	0
OG0005199	0	0
OG0005200	0	0
OG0005201	17	13
OG0005202	0	0
OG0005203	0	0
OG0005204	0	0
OG0005205	0	0
OG0005206	0	0
OG0005207	2	2
OG0005208	3	2
OG0005209	0	0
OG0005210	0	0
OG0005211	0	0
OG0005212	10	5
OG0005213	1	0
OG0005214	0	0
OG0005215	0	0
OG0005216	0	0
OG0005217	0	0
OG0005218	1	0
OG0005219	1	0
OG0005220	0	0
OG0005221	1	1
OG0005222	3	2
OG0005223	1	0
OG0005224	4	1
OG0005225	1	1
OG0005226	0	0
OG0005227	10	4
OG0005228	0	0
OG0005229	1	1
OG0005230	1	1
OG0005231	1	0
OG0005232	16	13
OG0005233	3	1
OG0005234	0	0
OG0005235	1	0
OG0005236	20	14
OG0005237	43	43
OG0005238	35	34
OG0005239	23	13
OG0005240	42	42
OG0005241	43	43
OG0005242	0	0
OG0005243	1	1
OG0005244	6	2
OG0005245	0	0
OG0005246	2	1
OG0005247	1	1
OG0005248	1	1
OG0005249	1	0
OG0005250	1	0
OG0005251	0	0
OG0005252	0	0
OG0005253	8	6
OG0005254	0	0
OG0005255	0	0
OG0005256	0	0
OG0005257	0	0
OG0005258	0	0
OG0005259	1	1
OG0005260	0	0
OG0005261	0	0
OG0005262	9	1
OG0005263	4	1
OG0005264	3	0
OG0005265	0	0
OG0005266	0	0
OG0005267	1	1
OG0005268	3	0
OG0005269	4	0
OG0005270	0	0
OG0005271	0	0
OG0005272	0	0
OG0005273	0	0
OG0005274	0	0
OG0005275	0	0
OG0005276	6	0
OG0005277	1	1
OG0005278	1	1
OG0005279	1	0
OG0005280	0	0
OG0005281	6	0
OG0005282	1	0
OG0005283	0	0
OG0005284	0	0
OG0005285	0	0
OG0005286	3	1
OG0005287	0	0
OG0005288	2	0
OG0005289	2	1
OG0005290	0	0
OG0005291	1	1
OG0005292	0	0
OG0005293	0	0
OG0005294	1	1
OG0005295	0	0
OG0005296	0	0
OG0005297	2	0
OG0005298	0	0
OG0005299	0	0
OG0005300	1	1
OG0005301	0	0
OG0005302	0	0
OG0005303	1	0
OG0005304	0	0
OG0005305	1	0
OG0005306	0	0
OG0005307	15	5
OG0005308	1	0
OG0005309	0	0
OG0005310	1	0
OG0005311	8	3
OG0005312	5	1
OG0005313	1	0
OG0005314	1	0
OG0005315	0	0
OG0005316	0	0
OG0005317	1	0
OG0005318	1	0
OG0005319	0	0
OG0005320	3	1
OG0005321	1	0
OG0005322	0	0
OG0005323	0	0
OG0005324	1	1
OG0005325	2	0
OG0005326	1	0
OG0005327	1	1
OG0005328	0	0
OG0005329	6	1
OG0005330	1	0
OG0005331	0	0
OG0005332	0	0
OG0005333	0	0
OG0005334	5	3
OG0005335	0	0
OG0005336	0	0
OG0005337	0	0
OG0005338	1	1
OG0005339	3	2
OG0005340	0	0
OG0005341	1	0
OG0005342	11	7
OG0005343	3	0
OG0005344	1	0
OG0005345	3	2
OG0005346	0	0
OG0005347	0	0
OG0005348	0	0
OG0005349	0	0
OG0005350	0	0
OG0005351	2	2
OG0005352	8	2
OG0005353	1	1
OG0005354	0	0
OG0005355	8	3
OG0005356	1	0
OG0005357	0	0
OG0005358	1	0
OG0005359	0	0
OG0005360	0	0
OG0005361	0	0
OG0005362	2	0
OG0005363	0	0
OG0005364	1	0
OG0005365	1	1
OG0005366	0	0
OG0005367	0	0
OG0005368	0	0
OG0005369	15	10
OG0005370	9	2
OG0005371	0	0
OG0005372	1	0
OG0005373	6	2
OG0005374	2	2
OG0005375	0	0
OG0005376	9	2
OG0005377	6	1
OG0005378	4	0
OG0005379	42	42
OG0005380	8	2
OG0005381	14	7
OG0005382	14	9
OG0005383	8	6
OG0005384	0	0
OG0005385	0	0
OG0005386	1	0
OG0005387	1	1
OG0005388	1	1
OG0005389	1	0
OG0005390	0	0
OG0005391	6	2
OG0005392	1	0
OG0005393	0	0
OG0005394	3	0
OG0005395	1	1
OG0005396	0	0
OG0005397	3	0
OG0005398	0	0
OG0005399	0	0
OG0005400	0	0
OG0005401	1	1
OG0005402	0	0
OG0005403	0	0
OG0005404	0	0
OG0005405	1	0
OG0005406	0	0
OG0005407	0	0
OG0005408	0	0
OG0005409	0	0
OG0005410	1	0
OG0005411	1	0
OG0005412	0	0
OG0005413	1	1
OG0005414	2	1
OG0005415	2	2
OG0005416	4	0
OG0005417	12	6
OG0005418	6	3
OG0005419	1	1
OG0005420	0	0
OG0005421	5	3
OG0005422	6	4
OG0005423	4	4
OG0005424	4	4
OG0005425	0	0
OG0005426	1	1
OG0005427	0	0
OG0005428	1	1
OG0005429	1	0
OG0005430	0	0
OG0005431	1	0
OG0005432	2	0
OG0005433	0	0
OG0005434	0	0
OG0005435	0	0
OG0005436	12	3
OG0005437	0	0
OG0005438	1	0
OG0005439	0	0
OG0005440	0	0
OG0005441	0	0
OG0005442	0	0
OG0005443	1	0
OG0005444	1	1
OG0005445	0	0
OG0005446	0	0
OG0005447	12	6
OG0005448	1	0
OG0005449	1	0
OG0005450	0	0
OG0005451	4	4
OG0005452	9	4
OG0005453	1	1
OG0005454	5	0
OG0005455	3	2
OG0005456	1	0
OG0005457	0	0
OG0005458	0	0
OG0005459	6	2
OG0005460	0	0
OG0005461	0	0
OG0005462	0	0
OG0005463	17	9
OG0005464	1	0
OG0005465	0	0
OG0005466	0	0
OG0005467	0	0
OG0005468	0	0
OG0005469	0	0
OG0005470	7	4
OG0005471	1	0
OG0005472	2	2
OG0005473	0	0
OG0005474	1	0
OG0005475	2	1
OG0005476	0	0
OG0005477	2	1
OG0005478	3	0
OG0005479	1	1
OG0005480	15	6
OG0005481	3	0
OG0005482	0	0
OG0005483	2	2
OG0005484	7	4
OG0005485	10	2
OG0005486	5	3
OG0005487	0	0
OG0005488	7	1
OG0005489	0	0
OG0005490	14	6
OG0005491	0	0
OG0005492	0	0
OG0005493	0	0
OG0005494	2	2
OG0005495	0	0
OG0005496	0	0
OG0005497	0	0
OG0005498	2	2
OG0005499	4	3
OG0005500	0	0
OG0005501	0	0
OG0005502	1	1
OG0005503	0	0
OG0005504	1	0
OG0005505	0	0
OG0005506	1	0
OG0005507	0	0
OG0005508	1	0
OG0005509	9	2
OG0005510	3	2
OG0005511	5	3
OG0005512	2	1
OG0005513	0	0
OG0005514	16	6
OG0005515	2	0
OG0005516	12	5
OG0005517	0	0
OG0005518	25	23
OG0005519	41	41
OG0005520	11	8
OG0005521	9	2
OG0005522	0	0
OG0005523	0	0
OG0005524	0	0
OG0005525	0	0
OG0005526	0	0
OG0005527	5	1
OG0005528	0	0
OG0005529	0	0
OG0005530	4	1
OG0005531	1	0
OG0005532	0	0
OG0005533	1	1
OG0005534	0	0
OG0005535	9	6
OG0005536	2	1
OG0005537	1	0
OG0005538	6	0
OG0005539	2	1
OG0005540	0	0
OG0005541	5	1
OG0005542	0	0
OG0005543	0	0
OG0005544	5	4
OG0005545	2	0
OG0005546	0	0
OG0005547	1	0
OG0005548	0	0
OG0005549	1	0
OG0005550	7	2
OG0005551	3	1
OG0005552	1	0
OG0005553	1	0
OG0005554	11	4
OG0005555	12	4
OG0005556	0	0
OG0005557	2	1
OG0005558	0	0
OG0005559	12	4
OG0005560	0	0
OG0005561	3	2
OG0005562	0	0
OG0005563	0	0
OG0005564	0	0
OG0005565	2	1
OG0005566	0	0
OG0005567	1	1
OG0005568	2	1
OG0005569	1	1
OG0005570	5	0
OG0005571	1	0
OG0005572	0	0
OG0005573	1	1
OG0005574	0	0
OG0005575	4	2
OG0005576	1	0
OG0005577	1	0
OG0005578	1	0
OG0005579	2	1
OG0005580	1	0
OG0005581	1	0
OG0005582	0	0
OG0005583	2	0
OG0005584	0	0
OG0005585	2	0
OG0005586	0	0
OG0005587	0	0
OG0005588	7	1
OG0005589	3	1
OG0005590	2	1
OG0005591	2	1
OG0005592	0	0
OG0005593	16	15
OG0005594	0	0
OG0005595	0	0
OG0005596	1	0
OG0005597	1	1
OG0005598	2	0
OG0005599	0	0
OG0005600	0	0
OG0005601	1	1
OG0005602	1	0
OG0005603	0	0
OG0005604	15	7
OG0005605	1	0
OG0005606	0	0
OG0005607	0	0
OG0005608	1	0
OG0005609	2	1
OG0005610	0	0
OG0005611	1	0
OG0005612	1	0
OG0005613	0	0
OG0005614	1	1
OG0005615	0	0
OG0005616	1	0
OG0005617	0	0
OG0005618	25	21
OG0005619	2	1
OG0005620	0	0
OG0005621	0	0
OG0005622	10	5
OG0005623	4	1
OG0005624	6	1
OG0005625	17	9
OG0005626	10	4
OG0005627	5	1
OG0005628	40	40
OG0005629	10	4
OG0005630	2	2
OG0005631	0	0
OG0005632	0	0
OG0005633	0	0
OG0005634	0	0
OG0005635	2	0
OG0005636	0	0
OG0005637	0	0
OG0005638	1	1
OG0005639	2	1
OG0005640	10	3
OG0005641	0	0
OG0005642	0	0
OG0005643	0	0
OG0005644	0	0
OG0005645	9	6
OG0005646	4	2
OG0005647	8	1
OG0005648	1	0
OG0005649	2	2
OG0005650	9	5
OG0005651	1	0
OG0005652	0	0
OG0005653	3	2
OG0005654	0	0
OG0005655	0	0
OG0005656	13	7
OG0005657	9	5
OG0005658	2	1
OG0005659	4	3
OG0005660	0	0
OG0005661	1	1
OG0005662	1	1
OG0005663	0	0
OG0005664	0	0
OG0005665	2	0
OG0005666	0	0
OG0005667	9	3
OG0005668	0	0
OG0005669	0	0
OG0005670	0	0
OG0005671	0	0
OG0005672	3	3
OG0005673	1	1
OG0005674	1	0
OG0005675	1	1
OG0005676	10	5
OG0005677	0	0
OG0005678	5	1
OG0005679	0	0
OG0005680	0	0
OG0005681	0	0
OG0005682	1	1
OG0005683	0	0
OG0005684	0	0
OG0005685	0	0
OG0005686	0	0
OG0005687	7	0
OG0005688	0	0
OG0005689	3	3
OG0005690	1	0
OG0005691	0	0
OG0005692	0	0
OG0005693	2	1
OG0005694	1	1
OG0005695	0	0
OG0005696	10	4
OG0005697	0	0
OG0005698	8	8
OG0005699	3	0
OG0005700	1	0
OG0005701	3	0
OG0005702	0	0
OG0005703	3	1
OG0005704	0	0
OG0005705	0	0
OG0005706	1	0
OG0005707	2	2
OG0005708	0	0
OG0005709	0	0
OG0005710	0	0
OG0005711	7	5
OG0005712	1	0
OG0005713	5	3
OG0005714	9	2
OG0005715	1	0
OG0005716	22	14
OG0005717	6	3
OG0005718	5	1
OG0005719	9	5
OG0005720	0	0
OG0005721	2	0
OG0005722	8	3
OG0005723	12	8
OG0005724	9	5
OG0005725	12	6
OG0005726	21	16
OG0005727	10	6
OG0005728	0	0
OG0005729	0	0
OG0005730	6	2
OG0005731	0	0
OG0005732	0	0
OG0005733	0	0
OG0005734	7	3
OG0005735	0	0
OG0005736	3	1
OG0005737	0	0
OG0005738	0	0
OG0005739	1	1
OG0005740	0	0
OG0005741	5	4
OG0005742	0	0
OG0005743	0	0
OG0005744	7	1
OG0005745	6	1
OG0005746	0	0
OG0005747	9	5
OG0005748	1	0
OG0005749	8	0
OG0005750	1	0
OG0005751	0	0
OG0005752	0	0
OG0005753	0	0
OG0005754	1	0
OG0005755	2	0
OG0005756	1	1
OG0005757	0	0
OG0005758	0	0
OG0005759	1	0
OG0005760	4	1
OG0005761	1	1
OG0005762	5	1
OG0005763	0	0
OG0005764	0	0
OG0005765	5	1
OG0005766	1	1
OG0005767	0	0
OG0005768	0	0
OG0005769	0	0
OG0005770	0	0
OG0005771	0	0
OG0005772	0	0
OG0005773	2	2
OG0005774	0	0
OG0005775	0	0
OG0005776	5	4
OG0005777	0	0
OG0005778	1	1
OG0005779	0	0
OG0005780	4	0
OG0005781	1	0
OG0005782	1	0
OG0005783	0	0
OG0005784	0	0
OG0005785	2	2
OG0005786	3	3
OG0005787	7	2
OG0005788	1	1
OG0005789	0	0
OG0005790	0	0
OG0005791	1	0
OG0005792	0	0
OG0005793	0	0
OG0005794	0	0
OG0005795	0	0
OG0005796	4	2
OG0005797	10	4
OG0005798	1	1
OG0005799	13	7
OG0005800	1	1
OG0005801	1	0
OG0005802	5	1
OG0005803	1	0
OG0005804	13	5
OG0005805	4	2
OG0005806	1	0
OG0005807	10	8
OG0005808	8	4
OG0005809	38	38
OG0005810	16	11
OG0005811	4	1
OG0005812	38	38
OG0005813	0	0
OG0005814	1	1
OG0005815	1	1
OG0005816	0	0
OG0005817	5	2
OG0005818	5	2
OG0005819	0	0
OG0005820	4	2
OG0005821	9	3
OG0005822	0	0
OG0005823	0	0
OG0005824	0	0
OG0005825	1	1
OG0005826	4	1
OG0005827	0	0
OG0005828	1	1
OG0005829	6	2
OG0005830	11	2
OG0005831	0	0
OG0005832	0	0
OG0005833	0	0
OG0005834	7	2
OG0005835	3	1
OG0005836	3	0
OG0005837	0	0
OG0005838	1	1
OG0005839	0	0
OG0005840	3	1
OG0005841	1	0
OG0005842	6	1
OG0005843	0	0
OG0005844	0	0
OG0005845	1	1
OG0005846	0	0
OG0005847	0	0
OG0005848	9	2
OG0005849	0	0
OG0005850	2	1
OG0005851	0	0
OG0005852	0	0
OG0005853	0	0
OG0005854	2	2
OG0005855	1	0
OG0005856	8	1
OG0005857	1	1
OG0005858	0	0
OG0005859	0	0
OG0005860	4	3
OG0005861	0	0
OG0005862	0	0
OG0005863	0	0
OG0005864	1	1
OG0005865	0	0
OG0005866	1	1
OG0005867	1	0
OG0005868	0	0
OG0005869	4	4
OG0005870	0	0
OG0005871	0	0
OG0005872	2	1
OG0005873	1	0
OG0005874	3	3
OG0005875	0	0
OG0005876	4	1
OG0005877	4	4
OG0005878	2	1
OG0005879	0	0
OG0005880	8	5
OG0005881	2	2
OG0005882	10	5
OG0005883	1	1
OG0005884	8	5
OG0005885	24	20
OG0005886	21	17
OG0005887	18	10
OG0005888	12	3
OG0005889	8	6
OG0005890	37	37
OG0005891	20	16
OG0005892	33	33
OG0005893	37	37
OG0005894	6	5
OG0005895	37	37
OG0005896	1	0
OG0005897	0	0
OG0005898	3	3
OG0005899	5	4
OG0005900	3	2
OG0005901	0	0
OG0005902	0	0
OG0005903	3	2
OG0005904	5	2
OG0005905	0	0
OG0005906	0	0
OG0005907	9	2
OG0005908	7	1
OG0005909	0	0
OG0005910	6	3
OG0005911	0	0
OG0005912	7	3
OG0005913	0	0
OG0005914	2	0
OG0005915	1	1
OG0005916	3	0
OG0005917	2	1
OG0005918	2	1
OG0005919	1	0
OG0005920	0	0
OG0005921	1	1
OG0005922	8	2
OG0005923	0	0
OG0005924	0	0
OG0005925	0	0
OG0005926	1	1
OG0005927	0	0
OG0005928	2	0
OG0005929	1	1
OG0005930	0	0
OG0005931	1	1
OG0005932	0	0
OG0005933	9	5
OG0005934	2	1
OG0005935	4	0
OG0005936	2	0
OG0005937	1	1
OG0005938	0	0
OG0005939	0	0
OG0005940	0	0
OG0005941	0	0
OG0005942	2	0
OG0005943	1	1
OG0005944	2	0
OG0005945	5	3
OG0005946	1	0
OG0005947	2	2
OG0005948	3	1
OG0005949	1	1
OG0005950	0	0
OG0005951	0	0
OG0005952	0	0
OG0005953	7	2
OG0005954	0	0
OG0005955	7	5
OG0005956	2	1
OG0005957	8	7
OG0005958	2	2
OG0005959	0	0
OG0005960	0	0
OG0005961	0	0
OG0005962	10	3
OG0005963	1	0
OG0005964	18	8
OG0005965	14	11
OG0005966	7	4
OG0005967	0	0
OG0005968	9	4
OG0005969	8	3
OG0005970	24	20
OG0005971	25	24
OG0005972	8	1
OG0005973	36	36
OG0005974	26	24
OG0005975	26	16
OG0005976	35	35
OG0005977	36	36
OG0005978	4	2
OG0005979	0	0
OG0005980	1	0
OG0005981	2	0
OG0005982	0	0
OG0005983	0	0
OG0005984	0	0
OG0005985	3	1
OG0005986	7	1
OG0005987	0	0
OG0005988	0	0
OG0005989	0	0
OG0005990	6	2
OG0005991	0	0
OG0005992	8	3
OG0005993	2	2
OG0005994	0	0
OG0005995	0	0
OG0005996	0	0
OG0005997	8	3
OG0005998	8	3
OG0005999	4	4
OG0006000	9	7
OG0006001	3	0
OG0006002	4	2
OG0006003	4	0
OG0006004	1	0
OG0006005	7	1
OG0006006	1	1
OG0006007	5	3
OG0006008	6	1
OG0006009	6	2
OG0006010	1	0
OG0006011	8	4
OG0006012	0	0
OG0006013	1	0
OG0006014	0	0
OG0006015	3	1
